ra,dec,insmag_V,insmagerr_V,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
244.61221,0.04552,-12.06,0.01,18.3954,0.0028,17.7701,0.0046,17.4895,0.0039,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.48644,0.04731,-13.197,0.01,17.2536,0.0022,16.7171,0.0028,16.5305,0.0023,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.62549,0.04972,-14.49,0.01,15.9559,0.0023,15.3957,0.0021,15.1506,0.0023,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63169,0.05179,-14.545,0.01,15.9527,0.0038,15.2971,0.0013,15.0207,0.0027,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.62669,0.0462,-8.971,0.033,21.6144,0.0543,20.4811,0.0274,19.9134,0.0158,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.56432,0.04812,-11.124,0.011,19.2167,0.0071,18.9457,0.0045,18.8331,0.0048,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.53167,0.04731,-10.249,0.025,20.4951,0.0266,19.3262,0.0062,18.6656,0.0041,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.43474,0.04744,-10.948,0.012,19.404,0.0149,19.1656,0.0082,19.0334,0.0057,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.5295,0.04844,-11.179,0.011,19.4213,0.0104,18.5009,0.0042,18.1058,0.0035,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.61016,0.04905,-11.659,0.011,18.965,0.0043,17.9248,0.0024,17.4788,0.0031,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.48111,0.05158,-13.589,0.01,17.0987,0.0074,15.9378,0.0025,15.3833,0.0013,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.5496,0.04805,-9.244,0.03,21.4119,0.0504,20.2658,0.0124,19.4836,0.01,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.44239,0.05326,-11.734,0.011,18.6605,0.0031,18.2687,0.0023,18.1103,0.003,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.57448,0.05035,-8.879,0.059,21.8862,0.0678,20.8058,0.0266,19.435,0.0092,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.67432,0.05405,-13.081,0.01,17.3533,0.0036,16.8628,0.0021,16.6164,0.0021,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.62336,0.05387,-11.776,0.015,18.5561,0.007,18.2274,0.0059,18.0743,0.0035,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.64794,0.05253,-9.399,0.026,21.0902,0.0944,20.1639,0.0151,19.3759,0.0082,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49014,0.05364,-10.425,0.013,20.1709,0.0132,19.2172,0.0076,18.7612,0.0037,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.46983,0.05478,-10.738,0.05,19.9672,0.0105,18.758,0.0049,17.8492,0.0022,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.57659,0.05349,-9.091,0.026,21.9897,0.0526,20.7378,0.0166,19.2231,0.008,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.67029,0.05487,-11.228,0.011,19.2587,0.0122,18.6276,0.0064,18.3596,0.0041,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.60468,0.05654,-12.0,0.01,18.4229,0.0073,17.8704,0.0027,17.6363,0.0018,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.6597,0.05579,-11.187,0.011,19.2802,0.0148,18.6629,0.0043,18.3805,0.0055,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.45287,0.05603,-10.638,0.013,19.9625,0.0088,19.0358,0.0035,18.563,0.0037,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.58792,0.05677,-11.421,0.011,18.9781,0.0061,18.5059,0.0053,18.2898,0.0052,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.53554,0.05762,-12.014,0.01,18.4448,0.0061,17.9312,0.0036,17.7292,0.0026,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.65509,0.0565,-10.45,0.013,20.3216,0.0291,19.0469,0.0083,17.5833,0.0044,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.53123,0.05962,-13.405,0.01,17.0276,0.0029,16.577,0.0019,16.4176,0.0021,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.66425,0.0569,-10.6,0.013,19.7757,0.0218,19.4127,0.008,19.219,0.0074,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.51217,0.06356,-14.05,0.01,16.4433,0.003,15.8215,0.0022,15.5891,0.0016,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.569,0.05884,-9.054,0.034,21.554,0.0872,20.456,0.0197,19.303,0.0058,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.64288,0.05965,-9.996,0.031,,,21.6473,0.121,,,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63515,0.05847,-8.686,0.048,21.824,0.0351,21.0584,0.0529,20.675,0.0193,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.45919,0.06258,-12.603,0.01,17.829,0.0031,17.3558,0.0031,17.1476,0.005,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.64033,0.05939,-9.385,0.026,21.1665,0.028,20.3055,0.0237,19.8826,0.0101,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.56509,0.06047,-10.071,0.019,20.6582,0.0196,19.3941,0.0096,18.1637,0.003,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.55631,0.06142,-10.878,0.012,19.8617,0.0184,18.5858,0.0044,17.504,0.0026,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.43687,0.06037,-8.762,0.038,21.8293,0.0726,20.9029,0.0202,20.5205,0.0167,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.445,0.0611,-9.862,0.036,20.5779,0.0321,20.0307,0.0129,19.8033,0.0073,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.62861,0.06183,-9.412,0.023,21.1587,0.0329,20.1816,0.0224,19.6226,0.0131,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.44207,0.06162,-9.03,0.037,21.7956,0.0535,20.4429,0.0144,19.3713,0.0131,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.6589,0.0619,-9.204,0.027,21.3879,0.0454,20.2696,0.0218,19.2274,0.0081,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.48131,0.06215,-9.17,0.038,21.5012,0.0257,20.3431,0.0132,19.2385,0.0087,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.50242,0.06294,-10.289,0.086,20.114,0.0119,19.6606,0.0069,19.4907,0.0094,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49174,0.06544,-12.71,0.01,17.753,0.0032,17.1825,0.0022,16.9444,0.0028,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.44815,0.06449,-10.195,0.014,20.2901,0.0151,19.6276,0.0068,19.3281,0.0076,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.65092,0.06474,-11.444,0.011,19.1282,0.0127,18.2503,0.0053,17.8597,0.0029,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.55175,0.06439,-10.088,0.017,20.6027,0.0235,19.4174,0.0091,18.6592,0.0048,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.56017,0.06656,-11.669,0.01,18.7483,0.0084,18.2581,0.0038,18.0379,0.0043,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.45406,0.06524,-11.092,0.011,19.4493,0.0105,18.6815,0.0046,18.3767,0.0037,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.62411,0.06386,-8.979,0.037,21.713,0.0975,20.5537,0.0272,19.3067,0.0073,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.54121,0.06786,-12.539,0.01,18.0227,0.0047,17.1772,0.003,16.8445,0.002,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.61571,0.0649,-9.223,0.028,21.3154,0.0379,20.5201,0.0205,20.0973,0.0147,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.67509,0.06601,-11.086,0.011,19.2844,0.0052,18.9514,0.0063,18.7891,0.0045,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63931,0.06566,-9.529,0.037,20.8471,0.0272,20.4443,0.019,20.2482,0.0144,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.52237,0.06661,-10.077,0.022,20.3088,0.0288,19.8694,0.0083,19.7101,0.0084,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.43559,0.0671,-11.152,0.019,19.4275,0.0138,18.6224,0.0044,18.2827,0.003,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.64094,0.07063,-13.933,0.01,16.6272,0.0059,15.6865,0.0026,15.2056,0.003,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.45594,0.06695,-9.364,0.024,21.3097,0.023,20.2268,0.0098,19.7575,0.0083,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.55302,0.0681,-9.801,0.018,20.5487,0.0273,20.1776,0.0094,20.0135,0.0115,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.44619,0.07381,-13.911,0.01,16.5916,0.0027,15.8963,0.0023,15.6239,0.0014,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63901,0.06954,-9.509,0.023,21.0443,0.0266,20.0015,0.01,19.493,0.0089,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.50265,0.06889,-8.972,0.039,21.6331,0.0375,20.637,0.0143,20.144,0.0116,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.58998,0.07028,-10.087,0.018,20.3622,0.0178,19.7014,0.0077,19.4034,0.008,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49349,0.07092,-10.582,0.012,20.0958,0.012,18.9498,0.0089,18.3214,0.0042,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.52098,0.07066,-9.608,0.021,20.6922,0.053,20.4286,0.0147,20.3091,0.0181,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.57975,0.07106,-9.253,0.029,21.1945,0.0382,20.5096,0.0124,20.2092,0.0183,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.65356,0.07046,-8.708,0.041,21.9343,0.0738,20.8549,0.0289,19.6023,0.0115,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.58406,0.07318,-12.124,0.01,18.254,0.0021,17.8018,0.0033,17.6137,0.0024,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.54332,0.0732,-11.656,0.011,18.7509,0.0063,18.3161,0.0031,18.1485,0.0036,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63407,0.07523,-12.848,0.01,17.8557,0.0062,16.7244,0.0025,16.1896,0.0018,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.59449,0.07624,-11.168,0.03,19.219,0.0121,18.7027,0.0032,18.4689,0.0034,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.64692,0.07513,-8.68,0.043,21.7489,0.0876,20.8197,0.0199,20.3026,0.0181,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63139,0.07599,-10.064,0.052,20.3644,0.0124,19.8968,0.0116,19.6835,0.0108,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.59147,0.07819,-10.251,0.021,20.2137,0.0114,19.4932,0.0076,19.1995,0.0094,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.65425,0.07584,-8.405,0.06,21.9689,0.0223,21.1603,0.0347,20.1564,0.014,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.58069,0.07761,-10.175,0.015,20.218,0.0193,19.6408,0.0093,19.3632,0.0051,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63619,0.07782,-10.017,0.016,20.4244,0.0192,19.9137,0.0073,19.6902,0.0121,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.56443,0.07716,-9.476,0.025,20.923,0.0325,20.4687,0.0153,20.3003,0.0138,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.56641,0.0773,-8.673,0.455,21.9354,0.0843,20.6676,0.017,19.2426,0.0047,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.64588,0.07734,-9.359,0.061,21.3122,0.0455,20.1865,0.0178,19.3283,0.0071,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49548,0.07843,-9.947,0.016,20.8232,0.0268,19.5831,0.0093,18.4096,0.0035,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.57578,0.07817,-9.05,0.029,21.3275,0.0269,20.8516,0.0236,20.5523,0.016,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.51179,0.08051,-11.349,0.028,19.3681,0.0094,18.1447,0.0046,17.3664,0.0022,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.5719,0.08156,-12.039,0.01,18.4414,0.0066,17.724,0.0063,17.3635,0.0065,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.45316,0.08584,-14.208,0.01,16.3914,0.0032,15.483,0.002,15.1335,0.0021,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.55292,0.08061,-8.765,0.043,21.9571,0.0353,20.6523,0.0157,19.7154,0.0136,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.62496,0.0849,-13.171,0.01,17.3489,0.0041,16.7081,0.0023,16.427,0.003,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.61598,0.08402,-12.055,0.01,18.6866,0.0047,17.4378,0.0027,16.6975,0.0021,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.45721,0.08431,-12.391,0.01,18.0573,0.004,17.5195,0.0026,17.276,0.0024,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.66038,0.08246,-9.892,0.018,20.5374,0.0288,20.0851,0.0132,19.8815,0.0113,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63376,0.08348,-9.713,0.019,20.8694,0.0216,19.9831,0.0102,19.5735,0.0079,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63962,0.08503,-10.497,0.013,20.2366,0.0311,19.0122,0.0048,18.3431,0.0056,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.59173,0.09192,-14.477,0.01,15.9283,0.0022,15.4411,0.0021,15.2726,0.0027,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.4826,0.08771,-12.744,0.01,17.8165,0.0037,16.9578,0.0023,16.6085,0.0036,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.56991,0.08526,-9.761,0.02,20.6514,0.0203,20.015,0.0099,19.6964,0.011,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.60214,0.0857,-10.132,0.029,20.4203,0.0247,19.4539,0.0043,18.9746,0.0042,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.48938,0.09112,-14.136,0.01,16.2787,0.0028,15.8168,0.002,15.6393,0.0016,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.52693,0.08561,-9.051,0.235,21.4799,0.0536,20.5657,0.0197,19.7673,0.0117,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.54205,0.08782,-12.161,0.01,18.2154,0.0024,17.7851,0.0027,17.6437,0.0037,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.50131,0.0868,-10.429,0.015,20.2069,0.0191,19.1007,0.0056,18.5664,0.0059,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.53903,0.08742,-8.709,0.101,21.8708,0.0681,20.7809,0.0168,19.7982,0.0065,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.46131,0.09055,-12.726,0.013,17.6971,0.0036,17.2028,0.0021,16.9936,0.0022,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49132,0.08782,-9.296,0.026,21.1366,0.0338,20.6751,0.0157,20.4446,0.0154,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.60449,0.08865,-9.637,0.021,21.0564,0.0269,19.889,0.0074,19.2521,0.0087,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.53282,0.08899,-10.058,0.026,20.4425,0.0243,19.6093,0.0081,19.292,0.0088,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.58679,0.08929,-9.567,0.021,21.0997,0.0282,19.8962,0.01,19.1887,0.0052,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.54035,0.09006,-10.913,0.05,19.4711,0.0081,18.9675,0.0068,18.7588,0.0059,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.44133,0.08948,-8.844,0.056,21.7003,0.0445,20.5582,0.0152,19.2825,0.0084,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.44815,0.08972,-9.011,0.042,21.6341,0.0719,20.5149,0.0162,19.868,0.0102,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.51345,0.0941,-13.369,0.01,17.093,0.0039,16.4892,0.0021,16.2663,0.0016,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.46498,0.09091,-9.539,0.045,20.825,0.0155,20.4955,0.0141,20.3133,0.0184,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.60853,0.09117,-9.987,0.087,20.5235,0.0222,19.8202,0.009,19.5353,0.0112,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.50822,0.09439,-12.639,0.01,18.0083,0.0048,16.8995,0.0023,16.3719,0.0014,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.65306,0.09441,-11.836,0.01,18.6955,0.0065,17.9338,0.0033,17.5917,0.0027,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.61145,0.09768,-13.991,0.01,16.4896,0.0025,15.9477,0.0047,15.7163,0.0034,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49643,0.09342,-10.007,0.015,20.3364,0.0203,19.9808,0.008,19.8154,0.011,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.57058,0.09636,-12.607,0.01,17.8236,0.0048,17.204,0.0029,16.9576,0.0025,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.63336,0.09912,-14.05,0.01,16.4165,0.0022,15.8876,0.002,15.6885,0.0018,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.59927,0.09436,-8.867,0.482,21.4784,0.053,21.1078,0.0334,20.9078,0.0195,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.49442,0.09536,-9.911,0.078,20.5909,0.0193,19.9076,0.0114,19.6376,0.0061,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.66692,0.09805,-11.948,0.01,20.6016,0.1089,,,,,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
244.51319,0.1023,-14.371,0.01,16.0134,0.0018,15.5689,0.0021,15.398,0.0019,ss_sf1615_001a,ut190724,outputcat_dao_ss_sf1615_001a.V.ut190724.3066_f_1_.dat,30.222951906515718,0.01
