ra,dec,insmag_B,insmagerr_B,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
88.23072,15.9586,-8.691,0.029,17.6823,0.008,16.9971,0.0023,16.7009,0.0052,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.05045,15.95927,-9.757,0.013,16.704,0.0025,16.2284,0.0019,16.0152,0.0025,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19072,15.9585,-8.413,0.025,17.7092,0.0056,16.4764,0.0041,15.636,0.0035,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.00561,15.95796,-7.697,0.103,18.6885,0.0045,18.1112,0.0051,17.8567,0.0045,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16687,15.95859,-7.547,0.059,18.7446,0.0049,18.2682,0.0038,18.068,0.0108,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.10453,15.96109,-9.336,0.015,17.1513,0.0039,16.727,0.0017,16.5315,0.0031,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.05374,15.95954,-7.702,0.067,18.8173,0.0051,18.3123,0.0034,18.0697,0.0054,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06723,15.95974,-7.584,0.061,18.7336,0.0089,17.9441,0.0032,17.6198,0.0065,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
87.98812,15.96184,-10.896,0.01,15.7742,0.0029,15.7334,0.0018,15.7791,0.0024,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06503,15.96158,-9.966,0.012,16.4581,0.0048,15.956,0.0025,15.7216,0.0056,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.23093,15.96144,-8.62,0.034,17.7239,0.0069,17.0998,0.0018,16.8336,0.0046,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.10938,15.96247,-10.085,0.012,16.3304,0.0045,15.8953,0.0019,15.7214,0.0036,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.0969,15.962,-9.314,0.016,17.2348,0.0124,17.0031,0.0026,16.9404,0.0135,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.17035,15.96163,-7.963,0.053,18.3495,0.0059,17.7291,0.0022,17.4346,0.0059,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.03291,15.96304,-9.614,0.017,16.7505,0.0028,16.1367,0.0017,15.892,0.005,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.21888,15.96449,-11.043,0.01,15.3856,0.0031,14.8407,0.0009,14.6118,0.0074,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.08628,15.96332,-9.661,0.013,16.8361,0.0036,16.427,0.0014,16.2508,0.0047,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.15371,15.96217,-7.46,0.082,18.63,0.0053,17.6347,0.0054,17.2318,0.006,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19824,15.96497,-9.726,0.012,16.7833,0.0022,16.4119,0.0013,16.2646,0.0041,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19496,15.96676,-11.227,0.01,15.163,0.001,14.5303,0.0011,14.2545,0.0009,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.13452,15.96469,-8.418,0.043,17.8921,0.0119,17.1995,0.0051,16.909,0.0051,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06023,15.96425,-7.737,0.079,18.5291,0.0035,17.6731,0.0046,17.3099,0.0052,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.17971,15.96553,-9.269,0.02,17.0255,0.0051,16.2466,0.0038,15.9335,0.0054,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.08161,15.96468,-7.87,0.092,18.6429,0.0167,18.1777,0.005,17.9515,0.0023,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.09063,15.96678,-10.256,0.013,16.1064,0.0043,15.5577,0.0007,15.3327,0.0009,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.03479,15.96825,-11.583,0.01,14.9575,0.0022,14.665,0.0013,14.5719,0.0057,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.03259,15.96836,-7.389,0.063,18.8894,0.0087,17.9658,0.0051,17.5566,0.0057,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.04468,15.96864,-10.906,0.01,15.6101,0.0024,15.3332,0.0025,15.2365,0.001,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.17922,15.96946,-11.428,0.01,15.0652,0.001,14.5807,0.0052,14.3795,0.0055,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16343,15.96961,-11.101,0.01,,,,,,,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02148,15.96675,-7.289,0.069,18.7889,0.0058,17.692,0.0065,17.1186,0.0031,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02759,15.96752,-7.668,0.074,18.7128,0.004,17.8722,0.0054,17.5098,0.0044,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02538,15.96883,-7.519,0.051,19.0359,0.0053,18.5759,0.0081,18.3233,0.019,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02719,15.97085,-7.921,0.044,18.525,0.0072,18.1341,0.0031,17.9479,0.0173,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.18488,15.96911,-9.565,0.014,16.8585,0.0032,16.2734,0.0035,16.0258,0.0067,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01217,15.96804,-7.595,0.235,18.8575,0.0074,18.496,0.0056,18.323,0.0033,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.1725,15.9708,-10.585,0.011,15.8582,0.0023,15.3775,0.0027,15.1831,0.003,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.14095,15.96832,-8.198,0.04,18.2115,0.0051,17.7498,0.0051,17.5544,0.0138,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.05758,15.96991,-8.564,0.041,17.9118,0.0026,17.4487,0.0039,17.2424,0.0022,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19759,15.97066,-9.19,0.016,17.2207,0.0048,16.59,0.0039,16.3339,0.0029,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06217,15.97766,-12.857,0.01,13.7476,0.0006,13.7536,0.0047,13.7188,0.0052,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16709,15.97274,-9.891,0.019,16.5427,0.0017,16.071,0.002,15.8646,0.002,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.11937,15.97278,-9.748,0.015,16.5183,0.0043,15.8485,0.002,15.5494,0.0078,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.07787,15.97321,-9.948,0.012,16.5607,0.0026,16.2705,0.0026,16.1869,0.0038,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.03862,15.97492,-11.682,0.01,14.8599,0.0018,14.5769,0.0012,14.4939,0.0021,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.20143,15.97262,-8.275,0.03,18.2433,0.0049,17.7216,0.004,17.4837,0.0042,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.14563,15.97604,-12.227,0.01,14.1664,0.0032,13.6777,0.0001,13.7793,0.0013,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.14769,15.97658,-8.208,0.031,18.2221,0.0078,17.6254,0.0034,17.3598,0.0059,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.08871,15.97476,-10.642,0.01,15.4396,0.0024,14.4046,0.0037,13.9055,0.005,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.17056,15.97307,-8.47,0.029,17.9617,0.0024,17.3183,0.0046,17.0609,0.0014,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.10808,15.97347,-8.406,0.063,17.9672,0.009,17.4377,0.0034,17.1901,0.0063,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.03199,15.97425,-8.139,0.04,18.2967,0.0058,17.8421,0.0041,17.6503,0.0059,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02979,15.97395,-7.87,0.05,18.5993,0.004,18.1205,0.0033,17.9137,0.002,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.0314,15.97602,-9.296,0.015,17.0994,0.0021,16.5257,0.0015,16.2755,0.0025,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02883,15.97619,-8.519,0.046,17.8002,0.0045,17.0092,0.0022,16.6783,0.0039,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01647,15.9744,-8.78,0.029,17.5969,0.0017,17.0512,0.0021,16.8267,0.0051,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.1271,15.97794,-11.378,0.01,14.8574,0.0013,14.1262,0.0047,13.895,0.0011,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.00258,15.97626,-9.539,0.013,17.0655,0.0037,16.845,0.0016,16.7798,0.0059,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06639,15.97593,-7.847,0.042,18.5768,0.0094,18.084,0.005,17.8647,0.0048,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19493,15.97582,-7.42,0.065,19.0585,0.0046,18.4823,0.0105,18.2181,0.0063,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16954,15.97877,-10.92,0.01,15.4742,0.0027,14.8955,0.0016,14.6707,0.009,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.2033,15.97844,-10.502,0.011,16.0944,0.0026,15.7542,0.0018,15.6115,0.0028,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01117,15.97692,-7.805,0.049,18.6791,0.0109,18.2163,0.004,18.0202,0.0037,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
87.99326,15.97774,-8.521,0.027,17.793,0.0065,17.071,0.0039,16.8,0.0042,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
87.99045,15.97738,-7.386,0.143,18.733,0.0092,17.4651,0.0038,16.5502,0.0046,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.18885,15.97772,-8.195,0.038,18.251,0.0045,17.6657,0.005,17.3932,0.0037,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
87.98469,15.97717,-7.395,0.07,18.6658,0.007,17.4797,0.0051,16.9076,0.0046,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.21633,15.97804,-7.664,0.062,18.6866,0.0211,18.0674,0.0034,17.7761,0.0132,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01646,15.97832,-8.473,0.037,18.055,0.0068,17.6296,0.0039,17.4489,0.0029,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01908,15.97916,-8.554,0.039,17.9333,0.0074,17.5479,0.0033,17.3827,0.0006,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.20198,15.98138,-11.551,0.01,14.8249,0.0027,14.1407,0.0021,13.838,0.0042,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.22954,15.98156,-10.194,0.011,16.0816,0.0018,15.2704,0.0025,14.875,0.0035,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06864,15.98099,-9.278,0.017,17.0514,0.0049,16.4922,0.0044,16.2458,0.0005,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.17364,15.982,-10.025,0.012,16.4469,0.0025,15.9916,0.0029,15.7978,0.0015,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.15562,15.98331,-10.063,0.011,16.4064,0.008,15.933,0.0069,15.6926,0.0076,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06875,15.98402,-10.73,0.012,15.8413,0.0012,15.756,0.0013,15.7495,0.0,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19571,15.98166,-7.907,0.04,18.5882,0.007,18.1004,0.0027,17.8978,0.0055,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.0923,15.9813,-7.967,0.05,18.3356,0.014,17.8823,0.0044,17.6847,0.0107,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.08149,15.98412,-10.075,0.014,,,19.2998,0.0333,,,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.07916,15.98285,-7.396,0.065,18.9742,0.0103,18.374,0.0072,18.0997,0.0079,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01497,15.98258,-7.745,0.057,18.7794,0.0095,18.3655,0.0052,18.1913,0.0053,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
87.99206,15.98513,-11.014,0.013,15.4734,0.003,15.0131,0.0009,14.8246,0.0038,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.03732,15.985,-10.723,0.011,15.5261,0.0035,14.7091,0.0007,14.3272,0.0037,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.21472,15.98362,-7.962,0.055,18.5025,0.0104,18.022,0.0025,17.7898,0.0103,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.17044,15.98523,-9.039,0.024,17.5616,0.0042,17.276,0.0041,17.1689,0.0054,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.1184,15.98774,-12.195,0.01,14.2988,0.0015,14.0774,0.0449,14.0711,0.0099,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.08922,15.98497,-7.698,0.108,18.5655,0.006,18.0015,0.0062,17.7323,0.0047,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.22131,15.987,-8.44,0.028,17.9511,0.006,17.4449,0.0025,17.2075,0.0045,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.21629,15.98738,-8.397,0.026,18.013,0.0083,17.516,0.0042,17.3023,0.0084,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.18254,15.98941,-10.805,0.011,15.689,0.0016,15.2584,0.0021,15.0711,0.0038,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.18769,15.99017,-10.604,0.011,16.0468,0.0047,15.9767,0.0018,15.9956,0.004,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16679,15.98991,-9.58,0.017,17.0793,0.0029,17.0331,0.0025,17.0733,0.0072,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.1989,15.9915,-11.322,0.01,15.0156,0.0018,14.2704,0.0056,13.9016,0.0081,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.08184,15.9891,-8.218,0.031,18.3142,0.0082,17.9889,0.0052,17.8473,0.0081,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.00156,15.98941,-8.101,0.036,18.277,0.0087,17.6423,0.003,17.3841,0.0034,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.23219,15.99164,-10.71,0.01,15.78,0.0024,15.3075,0.0026,15.1104,0.0002,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.22951,15.99157,-9.955,0.012,16.5061,0.0025,15.9766,0.0019,15.742,0.0046,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.14382,15.99157,-10.653,0.011,15.7946,0.0035,15.4555,0.0042,15.3096,0.003,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01559,15.98884,-7.268,0.088,19.1589,0.0133,18.3572,0.0049,18.0187,0.0075,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.12714,15.99078,-8.883,0.022,17.3752,0.0054,16.6184,0.0025,16.3057,0.0063,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.20173,15.99075,-8.929,0.021,17.5891,0.0066,17.1327,0.0018,16.9247,0.004,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.09239,15.99068,-8.274,0.033,18.0996,0.0172,17.4354,0.0031,17.1568,0.0028,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.10569,15.9909,-7.964,0.045,18.4907,0.0129,17.9693,0.0041,17.739,0.003,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.0571,15.99235,-9.757,0.013,16.8188,0.0057,16.7589,0.005,16.7959,0.0076,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16563,15.99281,-9.728,0.013,16.6835,0.0018,16.1022,0.0024,15.867,0.0027,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16616,15.9955,-8.989,0.019,17.551,0.0053,17.1575,0.0018,17.0,0.0083,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.16439,15.99622,-8.787,0.02,17.73,0.0089,17.3916,0.0071,17.2828,0.0093,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.06664,15.99255,-9.625,0.013,16.7175,0.0029,16.1834,0.0023,15.9467,0.0007,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.01436,15.9932,-9.739,0.013,16.6599,0.0072,16.1139,0.0034,15.8886,0.0013,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.00577,15.99272,-8.625,0.031,17.7187,0.0041,16.9906,0.0029,16.6606,0.01,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.15724,15.99222,-8.253,0.032,18.0516,0.0074,17.107,0.0038,16.7176,0.004,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
87.98357,15.99246,-8.276,0.093,17.979,0.004,16.9832,0.0012,16.5911,0.0025,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.1854,15.99283,-7.831,0.044,18.5395,0.0045,18.0405,0.0039,17.8203,0.0126,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.18676,15.99449,-7.608,0.054,18.7453,0.006,18.0962,0.0034,17.8043,0.0085,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.09728,15.99265,-7.303,0.068,19.0213,0.0135,18.1126,0.0041,17.7024,0.0052,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.21067,15.99549,-9.702,0.014,16.6049,0.002,15.8113,0.0015,15.4583,0.0027,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.2207,15.99551,-8.21,0.033,18.1764,0.0079,17.5728,0.0029,17.2957,0.0,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.23206,15.99833,-11.849,0.01,14.5958,0.0016,14.0523,0.0025,13.842,0.0055,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.19357,15.99464,-7.254,0.439,18.9997,0.0086,18.0031,0.0047,17.5268,0.007,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02481,15.99516,-7.328,0.104,,,19.9994,0.0,,,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.15401,15.99648,-7.385,0.071,18.7483,0.0067,17.7296,0.0026,17.2984,0.008,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.04294,15.99874,-10.307,0.011,16.1311,0.0051,15.7004,0.0021,15.5256,0.0025,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.05348,15.99731,-7.954,0.046,18.2451,0.0003,17.5271,0.0062,17.2219,0.0021,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.1654,15.9994,-10.47,0.011,16.0159,0.0024,15.5414,0.0024,15.3292,0.0014,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.22526,16.00274,-12.316,0.01,14.2249,0.0032,13.8593,0.0228,13.6895,0.002,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.21419,16.00019,-9.611,0.014,16.7996,0.0019,16.2267,0.0015,16.0061,0.0062,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.20879,15.99972,-7.663,0.065,18.6979,0.0112,18.1302,0.0062,17.8695,0.0105,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.14216,16.00204,-9.631,0.016,16.8306,0.0021,16.3825,0.0024,16.1707,0.0037,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.05063,16.00094,-8.326,0.032,18.0495,0.0013,17.523,0.0038,17.2786,0.0067,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.02685,16.00076,-8.094,0.035,18.2786,0.0071,17.6278,0.0031,17.3575,0.0036,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.12314,16.00143,-8.104,0.036,,,,,,,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.20836,16.00274,-8.708,0.025,17.7236,0.004,17.2206,0.0026,17.0021,0.0059,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
88.04354,16.00437,-10.361,0.011,15.857,0.0046,15.0081,0.0009,14.6094,0.004,ss_gd71,ut181210,outputcat_dao_ss_gd71.B.ut181210.4113_f_4_.dat,26.715787232768164,0.01
